,created_at,sentiment,volumne,sentiment_1dlag,volumne_1dlag,sentiment_2dlag,volumne_2dlag,sentiment_3dlag,volumne_3dlag,open,high,low,close,adjclose,open_prevDay,high_prevDay,low_prevDay,close_prevDay,adjclose_prevDay
33,2020-02-02,0.26878571428571424,14,0.039128571428571415,7.0,0.15404444444444446,18.0,0.2257166666666667,6.0,,,,,,,,,,
34,2020-02-03,0.20320625,16,0.26878571428571424,14.0,0.039128571428571415,7.0,0.15404444444444446,18.0,134.74,157.23,134.7,156.0,156.0,128.0,130.6,126.5,130.11,130.11
35,2020-02-04,0.437425,4,0.20320625,16.0,0.26878571428571424,14.0,0.039128571428571415,7.0,176.59,193.8,166.78,177.41,177.41,134.74,157.23,134.7,156.0,156.0
36,2020-02-05,0.1798181818181818,11,0.437425,4.0,0.20320625,16.0,0.26878571428571424,14.0,164.65,169.2,140.82,146.94,146.94,176.59,193.8,166.78,177.41,177.41
37,2020-02-06,0.13706000000000002,25,0.1798181818181818,11.0,0.437425,4.0,0.20320625,16.0,139.98,159.17,137.4,149.79,149.79,164.65,169.2,140.82,146.94,146.94
38,2020-02-07,0.5602000000000001,7,0.13706000000000002,25.0,0.1798181818181818,11.0,0.437425,4.0,146.11,153.95,146.0,149.61,149.61,139.98,159.17,137.4,149.79,149.79
39,2020-02-08,0.20959090909090908,11,0.5602000000000001,7.0,0.13706000000000002,25.0,0.1798181818181818,11.0,,,,,,,,,,
40,2020-02-09,0.17715999999999998,5,0.20959090909090908,11.0,0.5602000000000001,7.0,0.13706000000000002,25.0,,,,,,,,,,
41,2020-02-10,0.26007142857142856,21,0.17715999999999998,5.0,0.20959090909090908,11.0,0.5602000000000001,7.0,160.0,164.0,150.48,154.26,154.26,146.11,153.95,146.0,149.61,149.61
42,2020-02-12,0.2357,7,0.26007142857142856,21.0,0.17715999999999998,5.0,0.20959090909090908,11.0,155.57,157.95,152.67,153.46,153.46,153.76,156.7,151.6,154.88,154.88
43,2020-02-13,-0.268,2,0.2357,7.0,0.26007142857142856,21.0,0.17715999999999998,5.0,148.37,163.6,147.0,160.8,160.8,155.57,157.95,152.67,153.46,153.46
44,2020-02-14,0.204675,8,-0.268,2.0,0.2357,7.0,0.26007142857142856,21.0,157.44,162.59,157.1,160.01,160.01,148.37,163.6,147.0,160.8,160.8
45,2020-02-15,0.19437894736842107,19,0.204675,8.0,-0.268,2.0,0.2357,7.0,,,,,,,,,,
46,2020-02-16,0.08143333333333333,3,0.19437894736842107,19.0,0.204675,8.0,-0.268,2.0,,,,,,,,,,
47,2020-02-17,0.18245714285714287,7,0.08143333333333333,3.0,0.19437894736842107,19.0,0.204675,8.0,,,,,,,,,,
48,2020-02-18,0.2673,5,0.18245714285714287,7.0,0.08143333333333333,3.0,0.19437894736842107,19.0,168.32,172.0,166.47,171.68,171.68,157.44,162.59,157.1,160.01,160.01
49,2020-02-19,0.2885333333333333,6,0.2673,5.0,0.18245714285714287,7.0,0.08143333333333333,3.0,184.7,188.96,180.2,183.48,183.48,168.32,172.0,166.47,171.68,171.68
50,2020-02-20,0.13592352941176475,17,0.2885333333333333,6.0,0.2673,5.0,0.18245714285714287,7.0,182.39,182.4,171.99,179.88,179.88,184.7,188.96,180.2,183.48,183.48
51,2020-02-21,0.164925,4,0.13592352941176475,17.0,0.2885333333333333,6.0,0.2673,5.0,181.4,182.61,176.09,180.2,180.2,182.39,182.4,171.99,179.88,179.88
52,2020-02-22,0.3888200000000001,5,0.164925,4.0,0.13592352941176475,17.0,0.2885333333333333,6.0,,,,,,,,,,
53,2020-02-25,0.10145714285714284,14,0.3888200000000001,5.0,0.164925,4.0,0.13592352941176475,17.0,169.8,171.32,157.4,159.98,159.98,167.8,172.7,164.44,166.76,166.76
54,2020-02-26,0.3976444444444444,9,0.10145714285714284,14.0,0.3888200000000001,5.0,0.164925,4.0,156.5,162.66,155.22,155.76,155.76,169.8,171.32,157.4,159.98,159.98
55,2020-02-27,0.11315,2,0.3976444444444444,9.0,0.10145714285714284,14.0,0.3888200000000001,5.0,146.0,147.95,133.8,135.8,135.8,156.5,162.66,155.22,155.76,155.76
56,2020-02-28,0.10115,2,0.11315,2.0,0.3976444444444444,9.0,0.10145714285714284,14.0,125.94,138.1,122.3,133.6,133.6,146.0,147.95,133.8,135.8,135.8
57,2020-02-29,0.7088,1,0.10115,2.0,0.11315,2.0,0.3976444444444444,9.0,,,,,,,,,,
58,2020-03-02,0.21478181818181816,11,0.7088,1.0,0.10115,2.0,0.11315,2.0,142.25,148.74,137.33,148.72,148.72,125.94,138.1,122.3,133.6,133.6
59,2020-03-03,0.22564,10,0.21478181818181816,11.0,0.7088,1.0,0.10115,2.0,161.0,161.4,143.22,149.1,149.1,142.25,148.74,137.33,148.72,148.72
60,2020-03-04,0.43647142857142857,7,0.22564,10.0,0.21478181818181816,11.0,0.7088,1.0,152.79,153.3,144.95,149.9,149.9,161.0,161.4,143.22,149.1,149.1
61,2020-03-05,0.0,2,0.43647142857142857,7.0,0.22564,10.0,0.21478181818181816,11.0,144.75,149.15,143.61,144.91,144.91,152.79,153.3,144.95,149.9,149.9
62,2020-03-06,-0.765,1,0.0,2.0,0.43647142857142857,7.0,0.22564,10.0,138.0,141.4,136.85,140.7,140.7,144.75,149.15,143.61,144.91,144.91
63,2020-03-07,-0.04520000000000001,7,-0.765,1.0,0.0,2.0,0.43647142857142857,7.0,,,,,,,,,,
64,2020-03-08,0.1080125,8,-0.04520000000000001,7.0,-0.765,1.0,0.0,2.0,,,,,,,,,,
65,2020-03-09,-0.11006666666666666,3,0.1080125,8.0,-0.04520000000000001,7.0,-0.765,1.0,121.08,132.6,121.0,121.6,121.6,138.0,141.4,136.85,140.7,140.7
66,2020-03-10,0.2056,18,-0.11006666666666666,3.0,0.1080125,8.0,-0.04520000000000001,7.0,131.89,133.6,121.6,129.07,129.07,121.08,132.6,121.0,121.6,121.6
67,2020-03-11,0.1153190476190476,21,0.2056,18.0,-0.11006666666666666,3.0,0.1080125,8.0,128.04,130.72,122.6,126.85,126.85,131.89,133.6,121.6,129.07,129.07
68,2020-03-12,0.1027,1,0.1153190476190476,21.0,0.2056,18.0,-0.11006666666666666,3.0,116.18,118.9,109.25,112.11,112.11,128.04,130.72,122.6,126.85,126.85
69,2020-03-14,0.12968461538461534,13,0.1027,1.0,0.1153190476190476,21.0,0.2056,18.0,,,,,,,,,,
70,2020-03-15,0.07105,2,0.12968461538461534,13.0,0.1027,1.0,0.1153190476190476,21.0,,,,,,,,,,
71,2020-03-16,0.10527272727272728,11,0.07105,2.0,0.12968461538461534,13.0,0.1027,1.0,93.9,98.97,88.43,89.01,89.01,119.0,121.51,100.4,109.32,109.32
72,2020-03-17,0.2353,9,0.10527272727272728,11.0,0.07105,2.0,0.12968461538461534,13.0,88.0,94.37,79.2,86.04,86.04,93.9,98.97,88.43,89.01,89.01
73,2020-03-18,0.1370875,16,0.2353,9.0,0.10527272727272728,11.0,0.07105,2.0,77.8,80.97,70.1,72.24,72.24,88.0,94.37,79.2,86.04,86.04
74,2020-03-19,0.04482272727272727,22,0.1370875,16.0,0.2353,9.0,0.10527272727272728,11.0,74.94,90.4,71.69,85.53,85.53,77.8,80.97,70.1,72.24,72.24
75,2020-03-20,0.2576,6,0.04482272727272727,22.0,0.1370875,16.0,0.2353,9.0,87.64,95.4,85.16,85.51,85.51,74.94,90.4,71.69,85.53,85.53
76,2020-03-21,0.2524416666666667,12,0.2576,6.0,0.04482272727272727,22.0,0.1370875,16.0,,,,,,,,,,
77,2020-03-22,-0.25165,6,0.2524416666666667,12.0,0.2576,6.0,0.04482272727272727,22.0,,,,,,,,,,
78,2020-03-23,0.26427500000000004,16,-0.25165,6.0,0.2524416666666667,12.0,0.2576,6.0,86.72,88.4,82.1,86.86,86.86,87.64,95.4,85.16,85.51,85.51
79,2020-03-24,0.24736,15,0.26427500000000004,16.0,-0.25165,6.0,0.2524416666666667,12.0,95.46,102.74,94.8,101.0,101.0,86.72,88.4,82.1,86.86,86.86
80,2020-03-25,0.2866,5,0.24736,15.0,0.26427500000000004,16.0,-0.25165,6.0,109.05,111.4,102.22,107.85,107.85,95.46,102.74,94.8,101.0,101.0
81,2020-03-26,0.08792666666666668,15,0.2866,5.0,0.24736,15.0,0.26427500000000004,16.0,109.48,112.0,102.45,105.63,105.63,109.05,111.4,102.22,107.85,107.85
82,2020-03-27,0.2399,11,0.08792666666666668,15.0,0.2866,5.0,0.24736,15.0,101.0,105.16,98.81,102.87,102.87,109.48,112.0,102.45,105.63,105.63
83,2020-03-28,0.14086666666666667,3,0.2399,11.0,0.08792666666666668,15.0,0.2866,5.0,,,,,,,,,,
84,2020-03-30,0.1305111111111111,9,0.14086666666666667,3.0,0.2399,11.0,0.08792666666666668,15.0,102.05,103.33,98.25,100.43,100.43,101.0,105.16,98.81,102.87,102.87
85,2020-03-31,0.2064142857142857,7,0.1305111111111111,9.0,0.14086666666666667,3.0,0.2399,11.0,100.25,108.59,99.4,104.8,104.8,102.05,103.33,98.25,100.43,100.43
86,2020-04-01,0.37914000000000003,5,0.2064142857142857,7.0,0.1305111111111111,9.0,0.14086666666666667,3.0,100.8,102.79,95.02,96.31,96.31,100.25,108.59,99.4,104.8,104.8
87,2020-04-02,-0.027099999999999992,11,0.37914000000000003,5.0,0.2064142857142857,7.0,0.1305111111111111,9.0,96.21,98.85,89.28,90.89,90.89,100.8,102.79,95.02,96.31,96.31
88,2020-04-03,0.1944235294117647,17,-0.027099999999999992,11.0,0.37914000000000003,5.0,0.2064142857142857,7.0,101.9,103.1,93.68,96.0,96.0,96.21,98.85,89.28,90.89,90.89
89,2020-04-04,0.023044444444444447,9,0.1944235294117647,17.0,-0.027099999999999992,11.0,0.37914000000000003,5.0,,,,,,,,,,
90,2020-04-05,0.2047571428571428,21,0.023044444444444447,9.0,0.1944235294117647,17.0,-0.027099999999999992,11.0,,,,,,,,,,
91,2020-04-06,0.1722923076923077,13,0.2047571428571428,21.0,0.023044444444444447,9.0,0.1944235294117647,17.0,102.24,104.2,99.59,103.25,103.25,101.9,103.1,93.68,96.0,96.0
92,2020-04-07,0.16439166666666666,12,0.1722923076923077,13.0,0.2047571428571428,21.0,0.023044444444444447,9.0,109.0,113.0,106.47,109.09,109.09,102.24,104.2,99.59,103.25,103.25
93,2020-04-08,0.18839,10,0.16439166666666666,12.0,0.1722923076923077,13.0,0.2047571428571428,21.0,110.84,111.44,106.67,109.77,109.77,109.0,113.0,106.47,109.09,109.09
94,2020-04-09,0.04272727272727274,11,0.18839,10.0,0.16439166666666666,12.0,0.1722923076923077,13.0,112.42,115.04,111.42,114.6,114.6,110.84,111.44,106.67,109.77,109.77
95,2020-04-10,0.06675,6,0.04272727272727274,11.0,0.18839,10.0,0.16439166666666666,12.0,,,,,,,,,,
96,2020-04-11,0.1971125,8,0.06675,6.0,0.04272727272727274,11.0,0.18839,10.0,,,,,,,,,,
97,2020-04-12,0.2075142857142857,7,0.1971125,8.0,0.06675,6.0,0.04272727272727274,11.0,,,,,,,,,,
98,2020-04-13,0.1586428571428571,7,0.2075142857142857,7.0,0.1971125,8.0,0.06675,6.0,118.03,130.4,116.11,130.19,130.19,112.42,115.04,111.42,114.6,114.6
99,2020-04-14,0.353175,4,0.1586428571428571,7.0,0.2075142857142857,7.0,0.1971125,8.0,139.79,148.38,138.49,141.98,141.98,118.03,130.4,116.11,130.19,130.19
100,2020-04-15,0.4854,1,0.353175,4.0,0.1586428571428571,7.0,0.2075142857142857,7.0,148.4,150.63,142.0,145.97,145.97,139.79,148.38,138.49,141.98,141.98
101,2020-04-16,0.15155438596491227,57,0.4854,1.0,0.353175,4.0,0.1586428571428571,7.0,143.39,151.89,141.34,149.04,149.04,148.4,150.63,142.0,145.97,145.97
102,2020-04-17,0.051350000000000014,10,0.15155438596491227,57.0,0.4854,1.0,0.353175,4.0,154.46,154.99,149.53,150.78,150.78,143.39,151.89,141.34,149.04,149.04
103,2020-04-18,0.22367058823529412,17,0.051350000000000014,10.0,0.15155438596491227,57.0,0.4854,1.0,,,,,,,,,,
104,2020-04-19,0.3101928571428571,14,0.22367058823529412,17.0,0.051350000000000014,10.0,0.15155438596491227,57.0,,,,,,,,,,
105,2020-04-20,0.31458,5,0.3101928571428571,14.0,0.22367058823529412,17.0,0.051350000000000014,10.0,146.54,153.11,142.44,149.27,149.27,154.46,154.99,149.53,150.78,150.78
106,2020-04-21,0.3157555555555555,9,0.31458,5.0,0.3101928571428571,14.0,0.22367058823529412,17.0,146.02,150.67,134.76,137.34,137.34,146.54,153.11,142.44,149.27,149.27
107,2020-04-22,0.1670625,24,0.3157555555555555,9.0,0.31458,5.0,0.3101928571428571,14.0,140.8,146.8,137.74,146.42,146.42,146.02,150.67,134.76,137.34,137.34
108,2020-04-23,0.3012619047619048,21,0.1670625,24.0,0.3157555555555555,9.0,0.31458,5.0,145.52,146.8,140.63,141.13,141.13,140.8,146.8,137.74,146.42,146.42
109,2020-04-24,0.07873529411764707,17,0.3012619047619048,21.0,0.1670625,24.0,0.3157555555555555,9.0,142.16,146.15,139.64,145.03,145.03,145.52,146.8,140.63,141.13,141.13
110,2020-04-25,0.3501363636363637,22,0.07873529411764707,17.0,0.3012619047619048,21.0,0.1670625,24.0,,,,,,,,,,
111,2020-04-26,0.16381538461538464,13,0.3501363636363637,22.0,0.07873529411764707,17.0,0.3012619047619048,21.0,,,,,,,,,,
112,2020-04-27,0.14953999999999998,25,0.16381538461538464,13.0,0.3501363636363637,22.0,0.07873529411764707,17.0,147.52,159.9,147.0,159.75,159.75,142.16,146.15,139.64,145.03,145.03
113,2020-04-28,0.0,1,0.14953999999999998,25.0,0.16381538461538464,13.0,0.3501363636363637,22.0,159.13,161.0,151.34,153.82,153.82,147.52,159.9,147.0,159.75,159.75
114,2020-04-29,0.15051111111111112,9,0.0,1.0,0.14953999999999998,25.0,0.16381538461538464,13.0,158.03,160.64,156.63,160.1,160.1,159.13,161.0,151.34,153.82,153.82
115,2020-04-30,0.00907500000000002,24,0.15051111111111112,9.0,0.0,1.0,0.14953999999999998,25.0,171.04,173.96,152.7,156.38,156.38,158.03,160.64,156.63,160.1,160.1
116,2020-05-01,0.09814827586206896,29,0.00907500000000002,24.0,0.15051111111111112,9.0,0.0,1.0,151.0,154.55,136.61,140.26,140.26,171.04,173.96,152.7,156.38,156.38
117,2020-05-02,0.2891,14,0.09814827586206896,29.0,0.00907500000000002,24.0,0.15051111111111112,9.0,,,,,,,,,,
118,2020-05-03,0.45858000000000004,10,0.2891,14.0,0.09814827586206896,29.0,0.00907500000000002,24.0,,,,,,,,,,
119,2020-05-04,0.06674736842105262,19,0.45858000000000004,10.0,0.2891,14.0,0.09814827586206896,29.0,140.2,152.4,139.6,152.24,152.24,151.0,154.55,136.61,140.26,140.26
120,2020-05-05,0.12159499999999998,20,0.06674736842105262,19.0,0.45858000000000004,10.0,0.2891,14.0,157.96,159.78,152.44,153.64,153.64,140.2,152.4,139.6,152.24,152.24
121,2020-05-06,0.2609894736842106,19,0.12159499999999998,20.0,0.06674736842105262,19.0,0.45858000000000004,10.0,155.3,157.96,152.22,156.52,156.52,157.96,159.78,152.44,153.64,153.64
122,2020-05-07,0.09838333333333332,30,0.2609894736842106,19.0,0.12159499999999998,20.0,0.06674736842105262,19.0,155.44,159.28,154.47,156.01,156.01,155.3,157.96,152.22,156.52,156.52
123,2020-05-08,0.26398124999999995,16,0.09838333333333332,30.0,0.2609894736842106,19.0,0.12159499999999998,20.0,158.75,164.8,157.4,163.88,163.88,155.44,159.28,154.47,156.01,156.01
124,2020-05-09,0.04312777777777777,18,0.26398124999999995,16.0,0.09838333333333332,30.0,0.2609894736842106,19.0,,,,,,,,,,
125,2020-05-10,-0.010085714285714285,14,0.04312777777777777,18.0,0.26398124999999995,16.0,0.09838333333333332,30.0,,,,,,,,,,
126,2020-05-11,0.23364166666666664,24,-0.010085714285714285,14.0,0.04312777777777777,18.0,0.26398124999999995,16.0,158.1,164.8,157.0,162.26,162.26,158.75,164.8,157.4,163.88,163.88
127,2020-05-12,0.17825,18,0.23364166666666664,24.0,-0.010085714285714285,14.0,0.04312777777777777,18.0,165.4,168.66,161.6,161.88,161.88,158.1,164.8,157.0,162.26,162.26
128,2020-05-13,0.1836315789473684,19,0.17825,18.0,0.23364166666666664,24.0,-0.010085714285714285,14.0,164.17,165.2,152.66,158.19,158.19,165.4,168.66,161.6,161.88,161.88
129,2020-05-14,0.1914888888888889,9,0.1836315789473684,19.0,0.17825,18.0,0.23364166666666664,24.0,156.0,160.67,152.8,160.67,160.67,164.17,165.2,152.66,158.19,158.19
130,2020-05-15,0.169604347826087,46,0.1914888888888889,9.0,0.1836315789473684,19.0,0.17825,18.0,158.07,161.01,157.31,159.83,159.83,156.0,160.67,152.8,160.67,160.67
131,2020-05-17,0.2593142857142857,7,0.169604347826087,46.0,0.1914888888888889,9.0,0.1836315789473684,19.0,,,,,,,,,,
132,2020-05-18,0.5007,3,0.2593142857142857,7.0,0.169604347826087,46.0,0.1914888888888889,9.0,165.56,166.94,160.78,162.73,162.73,158.07,161.01,157.31,159.83,159.83
133,2020-05-19,0.07,7,0.5007,3.0,0.2593142857142857,7.0,0.169604347826087,46.0,163.03,164.41,161.22,161.6,161.6,165.56,166.94,160.78,162.73,162.73
134,2020-05-20,0.4215,1,0.07,7.0,0.5007,3.0,0.2593142857142857,7.0,164.1,165.2,162.36,163.11,163.11,163.03,164.41,161.22,161.6,161.6
135,2020-05-21,0.10606666666666666,6,0.4215,1.0,0.07,7.0,0.5007,3.0,163.2,166.5,159.2,165.52,165.52,164.1,165.2,162.36,163.11,163.11
136,2020-05-22,0.1572571428571429,14,0.10606666666666666,6.0,0.4215,1.0,0.07,7.0,164.43,166.36,162.4,163.38,163.38,163.2,166.5,159.2,165.52,165.52
137,2020-05-23,0.20186923076923075,13,0.1572571428571429,14.0,0.10606666666666666,6.0,0.4215,1.0,,,,,,,,,,
138,2020-05-24,-0.01757500000000001,8,0.20186923076923075,13.0,0.1572571428571429,14.0,0.10606666666666666,6.0,,,,,,,,,,
139,2020-05-25,0.23886666666666664,3,-0.01757500000000001,8.0,0.20186923076923075,13.0,0.1572571428571429,14.0,,,,,,,,,,
140,2020-05-26,0.3159888888888889,9,0.23886666666666664,3.0,-0.01757500000000001,8.0,0.20186923076923075,13.0,166.9,166.92,163.14,163.77,163.77,164.43,166.36,162.4,163.38,163.38
141,2020-05-27,0.22951538461538465,13,0.3159888888888889,9.0,0.23886666666666664,3.0,-0.01757500000000001,8.0,164.17,165.54,157.0,164.05,164.05,166.9,166.92,163.14,163.77,163.77
142,2020-05-29,0.2653666666666667,3,0.22951538461538465,13.0,0.3159888888888889,9.0,0.23886666666666664,3.0,161.75,167.0,160.84,167.0,167.0,162.7,164.95,160.34,161.16,161.16
143,2020-05-30,0.09834444444444444,9,0.2653666666666667,3.0,0.22951538461538465,13.0,0.3159888888888889,9.0,,,,,,,,,,
144,2020-05-31,0.07951666666666668,12,0.09834444444444444,9.0,0.2653666666666667,3.0,0.22951538461538465,13.0,,,,,,,,,,
145,2020-06-01,-0.005699999999999997,4,0.07951666666666668,12.0,0.09834444444444444,9.0,0.2653666666666667,3.0,171.6,179.8,170.82,179.62,179.62,161.75,167.0,160.84,167.0,167.0
146,2020-06-02,0.064,2,-0.005699999999999997,4.0,0.07951666666666668,12.0,0.09834444444444444,9.0,178.94,181.73,174.2,176.31,176.31,171.6,179.8,170.82,179.62,179.62
147,2020-06-04,0.09645555555555554,9,0.064,2.0,-0.005699999999999997,4.0,0.07951666666666668,12.0,177.98,179.15,171.69,172.88,172.88,177.62,179.59,176.02,176.59,176.59
148,2020-06-05,0.13396666666666665,3,0.09645555555555554,9.0,0.064,2.0,-0.005699999999999997,4.0,175.57,177.3,173.24,177.13,177.13,177.98,179.15,171.69,172.88,172.88
149,2020-06-06,0.07574166666666668,12,0.13396666666666665,3.0,0.09645555555555554,9.0,0.064,2.0,,,,,,,,,,
150,2020-06-07,0.22513333333333327,12,0.07574166666666668,12.0,0.13396666666666665,3.0,0.09645555555555554,9.0,,,,,,,,,,
151,2020-06-08,0.15257272727272728,11,0.22513333333333327,12.0,0.07574166666666668,12.0,0.13396666666666665,3.0,183.8,190.0,181.83,189.98,189.98,175.57,177.3,173.24,177.13,177.13
152,2020-06-09,0.023499999999999997,4,0.15257272727272728,11.0,0.22513333333333327,12.0,0.07574166666666668,12.0,188.0,190.89,184.79,188.13,188.13,183.8,190.0,181.83,189.98,189.98
153,2020-06-10,0.24470000000000006,27,0.023499999999999997,4.0,0.15257272727272728,11.0,0.22513333333333327,12.0,198.38,205.5,196.5,205.01,205.01,188.0,190.89,184.79,188.13,188.13
154,2020-06-11,0.1752466666666667,15,0.24470000000000006,27.0,0.023499999999999997,4.0,0.15257272727272728,11.0,198.04,203.79,194.4,194.57,194.57,198.38,205.5,196.5,205.01,205.01
155,2020-06-14,0.212,3,0.1752466666666667,15.0,0.24470000000000006,27.0,0.023499999999999997,4.0,,,,,,,,,,
156,2020-06-15,0.05349166666666666,12,0.212,3.0,0.1752466666666667,15.0,0.24470000000000006,27.0,183.56,199.77,181.7,198.18,198.18,196.0,197.6,182.52,187.06,187.06
157,2020-06-16,0.06326000000000001,20,0.05349166666666666,12.0,0.212,3.0,0.1752466666666667,15.0,202.37,202.58,192.48,196.43,196.43,183.56,199.77,181.7,198.18,198.18
158,2020-06-17,0.17305000000000004,2,0.06326000000000001,20.0,0.05349166666666666,12.0,0.212,3.0,197.54,201.0,196.51,198.36,198.36,202.37,202.58,192.48,196.43,196.43
159,2020-06-18,0.05731428571428571,7,0.17305000000000004,2.0,0.06326000000000001,20.0,0.05349166666666666,12.0,200.6,203.84,198.89,200.79,200.79,197.54,201.0,196.51,198.36,198.36
160,2020-06-19,0.15981666666666666,6,0.05731428571428571,7.0,0.17305000000000004,2.0,0.06326000000000001,20.0,202.56,203.19,198.27,200.18,200.18,200.6,203.84,198.89,200.79,200.79
161,2020-06-20,0.11796666666666668,9,0.15981666666666666,6.0,0.05731428571428571,7.0,0.17305000000000004,2.0,,,,,,,,,,
162,2020-06-21,0.2907729729729729,37,0.11796666666666668,9.0,0.15981666666666666,6.0,0.05731428571428571,7.0,,,,,,,,,,
163,2020-06-22,0.11482857142857142,7,0.2907729729729729,37.0,0.11796666666666668,9.0,0.15981666666666666,6.0,199.99,201.78,198.0,198.86,198.86,202.56,203.19,198.27,200.18,200.18
164,2020-06-23,0.13343333333333332,3,0.11482857142857142,7.0,0.2907729729729729,37.0,0.11796666666666668,9.0,199.78,202.4,198.8,200.36,200.36,199.99,201.78,198.0,198.86,198.86
165,2020-06-24,0.2607285714285714,7,0.13343333333333332,3.0,0.11482857142857142,7.0,0.2907729729729729,37.0,198.82,200.18,190.63,192.17,192.17,199.78,202.4,198.8,200.36,200.36
166,2020-06-25,0.17327999999999996,10,0.2607285714285714,7.0,0.13343333333333332,3.0,0.11482857142857142,7.0,190.85,197.2,187.43,197.2,197.2,198.82,200.18,190.63,192.17,192.17
167,2020-06-26,0.2011444444444445,18,0.17327999999999996,10.0,0.2607285714285714,7.0,0.13343333333333332,3.0,198.96,199.0,190.97,191.95,191.95,190.85,197.2,187.43,197.2,197.2
168,2020-06-27,0.27168000000000003,5,0.2011444444444445,18.0,0.17327999999999996,10.0,0.2607285714285714,7.0,,,,,,,,,,
169,2020-06-28,0.16674,5,0.27168000000000003,5.0,0.2011444444444445,18.0,0.17327999999999996,10.0,,,,,,,,,,
170,2020-06-29,0.425325,4,0.16674,5.0,0.27168000000000003,5.0,0.2011444444444445,18.0,193.8,202.0,189.7,201.87,201.87,198.96,199.0,190.97,191.95,191.95
171,2020-06-30,0.15164545454545453,11,0.425325,4.0,0.16674,5.0,0.27168000000000003,5.0,201.3,217.54,200.75,215.96,215.96,193.8,202.0,189.7,201.87,201.87
172,2020-07-01,0.2950875000000001,16,0.15164545454545453,11.0,0.425325,4.0,0.16674,5.0,216.6,227.07,216.1,223.93,223.93,201.3,217.54,200.75,215.96,215.96
173,2020-07-02,0.21942820512820524,39,0.2950875000000001,16.0,0.15164545454545453,11.0,0.425325,4.0,244.3,245.6,237.12,241.73,241.73,216.6,227.07,216.1,223.93,223.93
174,2020-07-03,0.15159166666666665,24,0.21942820512820524,39.0,0.2950875000000001,16.0,0.15164545454545453,11.0,,,,,,,,,,
175,2020-07-04,0.17822368421052634,38,0.15159166666666665,24.0,0.21942820512820524,39.0,0.2950875000000001,16.0,,,,,,,,,,
176,2020-07-05,0.26522758620689657,29,0.17822368421052634,38.0,0.15159166666666665,24.0,0.21942820512820524,39.0,,,,,,,,,,
177,2020-07-06,0.18645714285714285,7,0.26522758620689657,29.0,0.17822368421052634,38.0,0.15159166666666665,24.0,255.34,275.56,253.21,274.32,274.32,244.3,245.6,237.12,241.73,241.73
178,2020-07-07,0.251225,4,0.18645714285714285,7.0,0.26522758620689657,29.0,0.17822368421052634,38.0,281.0,285.9,267.34,277.97,277.97,255.34,275.56,253.21,274.32,274.32
179,2020-07-08,0.14955000000000002,2,0.251225,4.0,0.18645714285714285,7.0,0.26522758620689657,29.0,281.0,283.45,262.27,273.18,273.18,281.0,285.9,267.34,277.97,277.97
180,2020-07-09,-0.0029250000000000144,8,0.14955000000000002,2.0,0.251225,4.0,0.18645714285714285,7.0,279.4,281.71,270.26,278.86,278.86,281.0,283.45,262.27,273.18,273.18
181,2020-07-10,0.26757272727272724,22,-0.0029250000000000144,8.0,0.14955000000000002,2.0,0.251225,4.0,279.2,309.78,275.2,308.93,308.93,279.4,281.71,270.26,278.86,278.86
182,2020-07-11,0.1147,4,0.26757272727272724,22.0,-0.0029250000000000144,8.0,0.14955000000000002,2.0,,,,,,,,,,
183,2020-07-12,0.3396333333333333,3,0.1147,4.0,0.26757272727272724,22.0,-0.0029250000000000144,8.0,,,,,,,,,,
184,2020-07-13,0.16458666666666666,15,0.3396333333333333,3.0,0.1147,4.0,0.26757272727272724,22.0,331.8,359.0,294.22,299.41,299.41,279.2,309.78,275.2,308.93,308.93
185,2020-07-14,0.2655916666666667,12,0.16458666666666666,15.0,0.3396333333333333,3.0,0.1147,4.0,311.2,318.0,286.2,303.36,303.36,331.8,359.0,294.22,299.41,299.41
186,2020-07-15,0.02769375000000001,16,0.2655916666666667,12.0,0.16458666666666666,15.0,0.3396333333333333,3.0,308.6,310.0,291.4,309.2,309.2,311.2,318.0,286.2,303.36,303.36
187,2020-07-17,-0.14800000000000002,2,0.02769375000000001,16.0,0.2655916666666667,12.0,0.16458666666666666,15.0,302.69,307.5,298.0,300.17,300.17,295.43,306.34,293.2,300.13,300.13
188,2020-07-18,0.1296625,16,-0.14800000000000002,2.0,0.02769375000000001,16.0,0.2655916666666667,12.0,,,,,,,,,,
189,2020-07-19,0.24033,20,0.1296625,16.0,-0.14800000000000002,2.0,0.02769375000000001,16.0,,,,,,,,,,
190,2020-07-20,0.12634444444444445,9,0.24033,20.0,0.1296625,16.0,-0.14800000000000002,2.0,303.8,330.0,297.6,328.6,328.6,302.69,307.5,298.0,300.17,300.17
191,2020-07-21,0.11956875,16,0.12634444444444445,9.0,0.24033,20.0,0.1296625,16.0,327.99,335.0,311.6,313.67,313.67,303.8,330.0,297.6,328.6,328.6
192,2020-07-22,0.10880999999999999,20,0.11956875,16.0,0.12634444444444445,9.0,0.24033,20.0,319.8,325.28,312.4,318.47,318.47,327.99,335.0,311.6,313.67,313.67
193,2020-07-23,0.1982769230769231,13,0.10880999999999999,20.0,0.11956875,16.0,0.12634444444444445,9.0,335.79,337.8,296.15,302.61,302.61,319.8,325.28,312.4,318.47,318.47
